0.000,0.000,0.000
4.203,0.000,2.000
4.199,-8.789,2.000
4.171,-54.844,2.000
4.120,-123.576,2.000
4.059,-186.316,2.000
3.988,-242.875,2.000
3.929,-258.565,2.000
3.884,-242.239,2.000
3.858,-198.978,2.000
3.853,-134.377,2.000
3.869,-68.717,2.000
3.898,6.998,2.000
3.930,60.729,2.000
3.965,99.218,2.000
3.991,108.617,2.000
4.008,98.225,2.000
4.013,70.481,2.000
4.008,36.319,2.000
3.996,1.565,2.000
3.979,-28.295,2.000
3.962,-38.617,2.000
3.948,-48.152,2.000
3.939,-46.052,2.000
3.936,-34.746,2.000
3.939,-16.378,2.000
3.945,0.651,2.000
3.953,13.893,2.000
3.962,24.712,2.000
3.968,26.362,2.000
3.971,22.145,2.000
3.973,16.517,2.000
3.971,7.641,2.000
3.967,-3.313,2.000
3.964,-7.394,2.000
3.959,-12.935,2.000
3.956,-13.552,2.000
3.956,-8.673,2.000
3.956,-5.551,2.000
3.958,-0.623,2.000
3.961,5.461,2.000
3.962,4.960,2.000
3.964,6.104,2.000
3.964,3.907,2.000
3.964,2.500,2.000
3.964,1.600,2.000
3.962,-1.906,2.000
3.961,-4.149,2.000
3.961,-2.656,2.000
3.959,-4.043,2.000
3.959,-2.588,2.000
3.961,-0.191,2.000
3.961,-0.122,2.000
3.962,2.265,2.000
3.962,1.450,2.000
3.962,0.928,2.000
3.962,0.594,2.000
3.962,0.380,2.000
3.961,-2.686,2.000
3.961,-1.719,2.000
3.961,-1.100,2.000
3.961,-0.704,2.000
3.961,-0.451,2.000
3.961,-0.288,2.000
3.961,-0.185,2.000
3.962,2.226,2.000
3.962,1.424,2.000
3.962,1.498,2.000
3.961,-1.971,2.000
3.961,-1.262,2.000
3.961,-0.807,2.000
3.961,-0.517,2.000
3.962,2.599,2.000
3.961,-0.680,2.000
3.961,-0.435,2.000
3.961,-0.279,2.000
3.962,2.751,2.000
3.961,-0.583,2.000
3.962,1.971,2.000
3.962,1.261,2.000
3.962,-0.072,2.000
3.961,-2.976,2.000
3.961,-1.904,2.000
3.961,-1.219,2.000
3.961,-0.780,2.000
3.962,2.430,2.000
3.961,-0.788,2.000
3.961,-0.504,2.000
3.961,-0.323,2.000
3.961,-0.207,2.000
3.961,-0.132,2.000
3.961,-0.085,2.000
3.961,-0.054,2.000
3.961,-0.035,2.000
3.961,-0.608,2.000
3.961,-0.975,2.000
3.961,-0.624,2.000
3.961,-0.399,2.000
3.961,-0.256,2.000
3.962,2.180,2.000
3.961,-0.948,2.000
3.961,-0.607,2.000
3.962,2.541,2.000
3.961,-0.717,2.000
3.961,-0.459,2.000
3.962,2.050,2.000
3.961,-1.032,2.000
3.962,2.269,2.000
3.962,1.452,2.000
3.961,-1.414,2.000
3.961,-0.905,2.000
3.962,2.350,2.000
3.961,-1.425,2.000
3.961,-0.912,2.000
3.961,-0.584,2.000
3.961,-0.374,2.000
3.962,1.226,2.000
3.964,3.714,2.000
3.967,6.479,2.000
3.968,5.611,2.000
3.971,7.400,2.000
3.973,7.666,2.000
3.975,7.836,2.000
3.976,7.359,2.000
3.978,6.174,2.000
3.979,6.881,2.000
3.982,8.213,2.000
3.987,10.530,2.000
3.994,15.821,2.000
4.005,28.875,2.000
4.019,34.300,2.000
4.031,36.308,2.000
4.045,40.815,2.000
4.056,39.891,2.000
4.065,41.351,2.000
4.071,34.082,2.000
4.076,29.429,2.000
4.080,24.108,2.000
4.085,23.632,2.000
4.091,22.742,2.000
4.100,30.961,2.000
4.114,35.636,2.000
4.129,40.971,2.000
4.149,61.378,2.000
4.171,64.184,2.000
4.192,78.578,2.000
4.212,73.727,2.000
4.226,71.209,2.000
4.229,50.261,2.000
4.217,9.316,2.000
4.191,-24.214,2.000
4.151,-63.250,2.000
4.114,-104.934,2.000
4.093,-93.818,2.000
4.096,-53.598,2.000
4.119,-7.935,2.000
4.162,71.092,2.000
4.215,108.195,2.000
4.268,130.475,2.000
4.317,169.637,2.000
4.341,139.915,2.000
4.332,70.795,2.000
4.275,-18.558,2.000
4.159,-221.642,2.000
4.017,-349.859,2.000
3.893,-372.445,2.000
3.821,-330.064,2.000
3.901,-65.928,2.000
4.067,103.704,2.000
4.203,300.160,2.000
4.254,258.899,2.000
4.209,121.457,2.000
4.079,-70.510,2.000
3.941,-285.946,2.000
3.794,-353.514,2.000
3.760,-279.569,2.000
3.899,-21.893,2.000
4.110,235.012,2.000
4.261,334.099,2.000
4.344,357.377,2.000
4.370,264.171,2.000
4.297,91.726,2.000
4.108,-278.210,2.000
3.879,-452.566,2.000
3.639,-575.873,2.000
3.373,-681.742,2.000
3.096,-768.248,2.000
2.939,-707.890,2.000
2.939,-426.683,2.000
3.062,-87.921,2.000
3.215,159.356,2.000
3.338,208.043,2.000
3.359,162.444,2.000
3.353,97.226,2.000
3.372,79.803,2.000
3.488,179.101,2.000
3.671,327.613,2.000
3.792,358.793,2.000
3.800,226.698,2.000
3.715,68.915,2.000
3.577,-118.492,2.000
3.459,-219.390,2.000
3.464,-148.319,2.000
3.571,62.693,2.000
3.674,163.756,2.000
3.751,198.261,2.000
3.744,106.379,2.000
3.691,19.743,2.000
3.643,-43.322,2.000
3.649,-26.261,2.000
3.720,62.001,2.000
3.813,122.884,2.000
3.961,243.880,2.000
