0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.200,0.370,0.162
0.200,0.260,0.202
0.200,0.164,0.200
0.200,0.051,0.202
0.200,-0.061,0.205
0.200,-0.024,0.199
0.200,0.062,0.195
0.200,0.174,0.197
0.200,0.301,0.194
0.200,0.409,0.197
0.200,0.489,0.195
0.200,0.496,0.200
0.200,0.507,0.197
0.200,0.447,0.197
0.200,0.359,0.205
0.200,0.387,0.197
0.200,0.312,0.202
0.200,0.297,0.203
0.200,0.251,0.205
0.200,0.292,0.194
0.200,0.246,0.200
0.200,0.236,0.200
0.200,0.250,0.200
0.200,0.279,0.197
0.200,0.271,0.199
0.200,0.298,0.199
0.200,0.317,0.199
0.200,0.309,0.205
0.200,0.339,0.202
0.200,0.364,0.194
0.200,0.306,0.202
0.200,0.333,0.203
0.200,0.283,0.208
0.200,0.275,0.203
0.200,0.295,0.202
0.200,0.307,0.197
0.200,0.273,0.202
0.200,0.278,0.200
0.200,0.287,0.202
0.200,0.298,0.199
0.200,0.277,0.207
0.200,0.300,0.202
0.200,0.316,0.200
0.200,0.311,0.202
0.200,0.306,0.200
0.200,0.324,0.195
0.200,0.311,0.199
0.200,0.292,0.200
0.200,0.305,0.195
0.200,0.295,0.197
0.200,0.302,0.195
0.200,0.280,0.202
0.200,0.301,0.199
0.200,0.300,0.197
0.200,0.309,0.195
0.200,0.299,0.202
0.200,0.301,0.200
0.200,0.313,0.200
0.200,0.302,0.200
0.200,0.315,0.197
0.200,0.293,0.200
0.200,0.320,0.197
0.200,0.317,0.197
0.200,0.293,0.200
0.200,0.299,0.203
0.200,0.284,0.203
0.200,0.304,0.202
0.200,0.297,0.205
0.200,0.292,0.203
0.200,0.319,0.200
0.200,0.304,0.199
0.200,0.316,0.197
0.200,0.348,0.190
0.200,0.294,0.199
0.200,0.313,0.195
0.200,0.290,0.202
0.200,0.306,0.200
0.200,0.272,0.208
0.200,0.312,0.197
0.200,0.303,0.197
0.200,0.288,0.202
0.200,0.311,0.199
0.200,0.332,0.194
0.200,0.293,0.202
0.200,0.319,0.195
0.200,0.310,0.197
0.200,0.289,0.200
0.200,0.277,0.205
0.200,0.299,0.199
0.200,0.309,0.197
0.200,0.304,0.199
0.200,0.311,0.197
0.200,0.327,0.195
0.200,0.315,0.199
0.200,0.296,0.202
0.200,0.286,0.202
0.200,0.302,0.200
0.200,0.310,0.200
0.200,0.274,0.208
0.200,0.292,0.200
0.200,0.322,0.195
0.200,0.315,0.195
0.200,0.272,0.205
0.200,0.297,0.199
0.200,0.282,0.205
0.200,0.286,0.202
0.200,0.296,0.200
0.200,0.299,0.200
0.200,0.289,0.202
0.200,0.326,0.195
0.200,0.302,0.200
0.200,0.294,0.199
0.200,0.311,0.199
0.200,0.305,0.200
0.200,0.336,0.195
0.200,0.314,0.197
0.200,0.318,0.200
0.200,0.270,0.207
0.200,0.277,0.202
0.200,0.307,0.200
0.200,0.292,0.202
0.200,0.306,0.200
0.200,0.310,0.200
0.200,0.322,0.195
0.200,0.310,0.197
0.200,0.317,0.197
0.200,0.292,0.197
0.200,0.327,0.195
0.200,0.322,0.197
0.200,0.291,0.200
0.200,0.297,0.200
0.200,0.316,0.199
0.200,0.313,0.199
0.200,0.285,0.203
0.200,0.288,0.203
0.200,0.285,0.203
0.200,0.322,0.197
0.200,0.269,0.207
0.200,0.297,0.200
0.200,0.307,0.199
0.200,0.320,0.197
0.200,0.308,0.202
0.200,0.323,0.195
0.200,0.321,0.194
0.200,0.316,0.197
0.200,0.282,0.203
0.200,0.311,0.197
0.200,0.318,0.194
0.200,0.288,0.200
0.200,0.312,0.197
0.200,0.291,0.199
0.200,0.311,0.197
0.200,0.294,0.203
0.200,0.296,0.199
0.200,0.292,0.202
0.200,0.307,0.202
0.200,0.314,0.197
0.200,0.299,0.199
0.200,0.315,0.200
0.200,0.307,0.199
0.200,0.287,0.202
0.200,0.318,0.197
0.200,0.294,0.202
0.200,0.295,0.200
0.200,0.304,0.202
0.200,0.286,0.200
0.200,0.319,0.197
0.200,0.308,0.200
0.200,0.334,0.195
0.200,0.294,0.202
0.200,0.319,0.197
0.200,0.295,0.202
0.200,0.310,0.199
0.200,0.316,0.199
0.200,0.318,0.199
0.200,0.298,0.202
0.200,0.323,0.192
0.200,0.260,0.207
0.200,0.287,0.205
0.200,0.309,0.203
0.200,0.308,0.199
0.200,0.324,0.194
0.200,0.327,0.197
0.200,0.322,0.195
0.200,0.328,0.195
0.200,0.289,0.208
0.200,0.298,0.203
0.200,0.303,0.200
0.200,0.297,0.199
0.200,0.305,0.200
0.200,0.300,0.195
0.200,0.302,0.199
0.200,0.309,0.197
0.200,0.298,0.200
0.200,0.326,0.195
0.200,0.308,0.200
0.200,0.300,0.200
0.200,0.285,0.203
0.200,0.283,0.202
0.200,0.282,0.205
0.200,0.281,0.205
0.200,0.312,0.199
0.200,0.308,0.199
0.200,0.295,0.202
0.200,0.318,0.194
0.200,0.314,0.197
0.200,0.302,0.199
0.200,0.311,0.197
0.200,0.324,0.197
0.200,0.286,0.202
0.200,0.305,0.199
0.200,0.335,0.194
0.200,0.292,0.202
0.200,0.314,0.197
0.200,0.311,0.200
0.200,0.312,0.199
0.200,0.320,0.197
0.200,0.282,0.202
0.200,0.311,0.197
0.200,0.293,0.200
0.200,0.321,0.195
0.200,0.309,0.200
0.200,0.316,0.195
0.200,0.307,0.197
0.200,0.293,0.200
0.200,0.309,0.199
0.200,0.329,0.194
0.200,0.312,0.200
0.200,0.288,0.203
0.200,0.298,0.197
0.200,0.315,0.199
0.200,0.314,0.197
0.200,0.311,0.197
0.200,0.294,0.200
0.200,0.299,0.200
0.200,0.321,0.199
0.200,0.302,0.202
0.200,0.288,0.205
0.200,0.327,0.200
0.200,0.333,0.197
0.200,0.327,0.194
0.200,0.297,0.199
0.200,0.322,0.200
0.200,0.297,0.199
0.200,0.289,0.203
0.200,0.299,0.199
0.200,0.320,0.197
0.200,0.300,0.202
0.200,0.297,0.200
0.200,0.313,0.197
0.200,0.293,0.203
0.200,0.302,0.202
0.200,0.314,0.199
0.200,0.321,0.200
0.200,0.299,0.200
0.200,0.309,0.200
0.200,0.323,0.195
0.200,0.320,0.195
0.200,0.313,0.199
0.200,0.295,0.202
0.200,0.298,0.200
0.200,0.311,0.199
0.200,0.312,0.200
0.200,0.307,0.199
0.200,0.316,0.197
0.200,0.313,0.199
0.200,0.319,0.197
0.200,0.311,0.200
0.200,0.289,0.203
0.200,0.273,0.208
0.200,0.301,0.199
0.200,0.301,0.199
0.200,0.286,0.202
0.200,0.288,0.202
0.200,0.255,0.207
0.200,0.313,0.199
0.200,0.303,0.199
0.200,0.318,0.200
0.200,0.323,0.195
0.200,0.294,0.202
0.200,0.292,0.202
0.200,0.330,0.197
0.200,0.287,0.203
0.200,0.306,0.199
0.200,0.313,0.199
0.200,0.282,0.203
0.200,0.282,0.207
0.200,0.294,0.200
0.200,0.332,0.194
0.200,0.323,0.197
0.200,0.312,0.197
0.200,0.306,0.200
0.200,0.298,0.202
0.200,0.314,0.195
0.200,0.311,0.195
0.200,0.276,0.207
0.200,0.305,0.199
0.200,0.316,0.199
0.200,0.319,0.195
0.200,0.330,0.192
0.200,0.305,0.203
0.200,0.303,0.199
0.200,0.284,0.200
2.000,3.769,2.072
2.000,3.616,2.004
2.000,3.383,2.007
2.000,3.369,1.993
2.000,3.542,1.992
2.000,3.631,1.992
2.000,3.515,1.998
2.000,3.449,1.998
2.000,3.473,1.993
2.000,3.500,2.001
2.000,3.508,2.001
2.000,3.507,2.001
2.000,3.465,2.003
2.000,3.525,1.993
2.000,3.485,2.000
2.000,3.495,2.003
2.000,3.528,1.996
2.000,3.516,1.996
2.000,3.513,1.998
2.000,3.482,2.004
2.000,3.496,2.001
2.000,3.490,2.003
2.000,3.506,1.998
2.000,3.524,1.995
2.000,3.508,1.998
2.000,3.488,2.000
2.000,3.509,1.998
2.000,3.507,2.000
2.000,3.510,2.001
2.000,3.530,1.993
2.000,3.531,1.995
2.000,3.496,1.998
2.000,3.536,1.993
2.000,3.514,2.000
2.000,3.520,1.996
2.000,3.540,1.993
2.000,3.514,1.998
2.000,3.481,2.004
2.000,3.485,2.001
2.000,3.514,1.998
2.000,3.501,2.001
2.000,3.512,2.001
2.000,3.501,2.000
2.000,3.511,1.996
2.000,3.518,1.998
2.000,3.521,2.001
2.000,3.493,2.006
2.000,3.569,1.987
2.000,3.488,2.004
2.000,3.489,2.003
2.000,3.513,1.998
2.000,3.516,1.998
2.000,3.505,2.003
2.000,3.549,1.989
2.000,3.501,2.003
2.000,3.506,2.000
2.000,3.502,2.003
2.000,3.498,2.001
2.000,3.530,1.995
2.000,3.524,1.995
2.000,3.510,2.001
2.000,3.542,1.995
2.000,3.543,1.995
2.000,3.481,2.007
2.000,3.527,2.003
2.000,3.526,1.996
2.000,3.517,2.000
2.000,3.505,2.006
2.000,3.488,2.003
2.000,3.491,2.007
2.000,3.518,2.003
2.000,3.533,1.998
2.000,3.497,2.006
2.000,3.549,1.995
2.000,3.563,1.990
2.000,3.528,2.001
2.000,3.539,1.996
2.000,3.525,2.001
2.000,3.516,2.003
2.000,3.505,2.003
2.000,3.560,1.992
2.000,3.536,1.996
2.000,3.540,1.993
2.000,3.544,1.996
2.000,3.541,1.996
2.000,3.502,2.003
2.000,3.561,1.992
2.000,3.515,2.003
2.000,3.539,2.000
2.000,3.485,2.009
2.000,3.527,2.000
2.000,3.560,1.993
2.000,3.502,2.007
2.000,3.538,2.001
2.000,3.581,1.990
2.000,3.487,2.009
2.000,3.538,1.996
2.000,3.518,2.004
2.000,3.513,2.004
2.000,3.557,1.995
2.000,3.550,1.996
2.000,3.552,1.996
2.000,3.543,2.000
2.000,3.501,2.004
2.000,3.551,1.996
2.000,3.518,2.004
2.000,3.536,2.001
2.000,3.548,1.996
2.000,3.545,1.996
2.000,3.542,1.998
2.000,3.561,1.996
2.000,3.541,2.001
2.000,3.587,1.990
2.000,3.527,2.003
2.000,3.515,2.006
2.000,3.550,1.996
2.000,3.545,2.000
2.000,3.516,2.003
2.000,3.534,1.998
2.000,3.552,1.998
2.000,3.576,1.990
2.000,3.551,1.996
2.000,3.524,2.004
2.000,3.575,1.992
2.000,3.561,1.996
2.000,3.567,1.996
2.000,3.494,2.009
2.000,3.574,1.992
2.000,3.546,1.998
2.000,3.522,2.004
2.000,3.543,2.003
2.000,3.557,2.000
2.000,3.574,1.996
2.000,3.529,2.004
2.000,3.541,2.004
2.000,3.573,1.998
2.000,3.561,1.998
2.000,3.563,1.996
2.000,3.553,2.001
2.000,3.575,1.998
2.000,3.579,1.995
2.000,3.542,2.004
2.000,3.557,1.998
2.000,3.561,1.996
2.000,3.574,1.996
2.000,3.581,1.995
2.000,3.561,1.998
2.000,3.537,2.004
2.000,3.568,1.998
2.000,3.614,1.989
2.000,3.577,2.000
2.000,3.580,1.996
2.000,3.573,2.000
2.000,3.545,2.006
2.000,3.585,1.993
2.000,3.569,2.000
2.000,3.542,2.003
2.000,3.569,1.998
2.000,3.572,1.996
2.000,3.552,2.003
2.000,3.584,1.995
